ph,Solids,Conductivity,Turbidity,Potability
5.80349697576415,19451.7676028352,365.477617989493,2.18171416667858,1
7.61715192193207,33744.1668069654,327.228245131772,3.42254343068863,1
9.00846433449955,35021.7740965499,387.399771414605,3.91101470744334,1
5.42244576790881,18542.9574510297,382.08012883334,2.91175139026045,1
9.77818181274144,23335.6742061326,356.543036820507,4.14336531850806,1
5.20493876289071,17818.3944892599,404.00388804611,3.43956101854213,1
4.87256087837103,16960.4346306357,354.390604275268,3.91800579858392,1
7.79391480435476,25506.9122371449,398.460311599167,4.22002767086078,1
,2808.02575567944,354.405278493451,4.0813287874722,1
7.05818260823512,26608.9291541066,462.314567004448,3.61383477061921,1
7.8903542735349,32160.5339234497,344.550619253354,3.20958805845199,1
7.53570019057121,14829.7459706736,583.436487524029,4.20835435351817,1
7.20253441557984,11889.2506323159,369.044325823159,5.70250452844971,1
,27716.3387233002,520.587735945066,4.39805912275767,1
8.72214377684118,28301.5169485487,468.36745137041,3.27462864184087,1
8.35263517558002,33662.3890503183,397.114971708991,3.93901135310686,1
6.28438579111137,18526.2616905999,517.150547784101,5.03071216942862,1
,28415.1843469363,494.404510553742,4.05236713767061,1
9.30566048031861,39498.6592891032,345.656935119943,4.48507014652645,1
4.92317885619969,15990.1492276109,404.405762740497,3.32960078308126,1
6.14301847979368,34865.3246335842,475.445267705337,5.37040341037452,1
5.74450415704875,19457.6394811053,362.062489792536,3.53350014987803,1
6.61664917487495,17063.1721078972,491.724064900035,3.88176717830744,1
7.62349992027923,36267.2666579783,404.501368542802,4.76499518416768,1
7.86010642150512,34591.6781481182,285.228660989634,3.49977468374718,1
7.39311015258462,13215.7063818298,537.136054821447,4.43173904714585,1
,24793.4556751127,377.066285698726,4.64104133618879,1
5.57951709270799,13289.2016527482,375.275969477872,4.04391469260246,1
4.30357460748277,7323.30230055196,412.896403638048,2.01053715743169,1
7.31071569574437,21989.7674411593,425.532861035616,3.57882634043578,1
6.41770247610347,33360.1707216473,509.819652744908,4.04630567184951,1
,23614.7029612405,510.944625826691,3.89406116047269,1
10.774318090075,38037.3530744226,477.723374720189,3.22983415857674,1
5.03645397600875,29258.7381359196,332.359714575094,3.53466542518935,1
,24590.1259344024,440.936823858057,4.31827177260072,1
10.415044013649,34535.5538500434,491.516711509033,4.20913650505929,1
8.41860665004133,29313.783352935,546.790994437642,3.44284781968719,1
7.80864113649552,15694.5071938494,519.862991499553,2.47272032517604,1
7.5579636297905,32833.4311685158,277.234154524506,3.29227015270353,1
11.2445071427,43533.6578453444,336.446654771724,2.92995273940019,1
5.7288237793038,12932.5903862189,445.069636324138,4.41217355009376,1
10.4868084160256,26453.0033478202,455.743844584698,3.80435213202954,1
3.7921257317804,16929.2901997205,410.69418303363,4.62068558556552,1
5.71625135415621,19393.4698619375,502.993686623446,3.43313538472581,1
,30430.2117521533,479.957076290043,4.53612268222392,1
5.47360339824798,14608.3631453199,472.796834823116,4.9578222414352,1
,37861.4400120397,535.086394848006,5.11386970579597,1
6.77092688404084,26880.2200398843,475.548960057762,4.9105338203442,1
6.04336008371182,24856.6071072113,355.007461156454,4.74524751697268,1
,23572.1578020195,449.951082803025,3.09381445006117,1
6.32042782295278,11682.2293170579,375.964557750896,4.55338074268159,1
9.18541750220779,18073.9685889308,534.698432757119,4.18667461780483,1
8.68477867152531,40799.3603281274,499.275400821228,3.87734918490221,1
7.96172146316557,11551.2156804173,451.808445959799,2.28694349472815,1
5.48415125350495,19378.3590672142,348.39903329041,4.43885845991164,1
7.18693112234811,34510.7529952627,477.994991794407,4.27564534801328,1
5.47080248440014,18295.3709213928,317.948458624937,2.96285242903291,1
,17382.4273656125,383.794902772308,3.8434051958506,1
9.79272776855545,30249.170845011,413.155465951762,3.72912040158051,1
3.6371706253558,10102.4897202797,509.150323301794,5.44656570261676,1
7.06478908142805,20567.1459303685,656.924127807846,4.40162783452773,1
6.63203156858818,24161.2549790257,346.86040454322,3.3862942904685,1
5.91395668785342,13086.6439343984,283.401406179857,5.64860594854204,1
9.48470325400329,56351.3963037249,480.848063473941,4.13227423789269,1
8.44740448843813,19583.0573494143,547.023830316619,5.21830711026147,1
7.72742114065874,18767.9416346049,328.854169038865,4.60180209000282,1
6.85932372552902,27567.3756696809,391.599708041081,4.50198001450544,1
5.84678669749667,19417.7672085186,393.952820496597,3.37111088082698,1
6.30000176658891,40682.143997802,485.672456466783,3.70943718138494,1
6.64646992248928,5516.87495257737,339.20870334216,4.38760174183464,1
7.31344675557596,23154.0623192004,436.517274208593,2.22063992314423,1
6.57265638885735,14598.9519127648,343.895241750408,2.82092724934962,1
6.00241461194197,16136.4332685276,336.914157084503,4.31530801504146,1
,14101.8692919826,337.191083347787,3.62463524962265,1
5.93605710996818,18061.6975681691,323.499231250292,3.94028233903794,1
7.59108984831661,17444.6714040031,517.203308067814,4.5311960129577,1
6.87574615239215,25422.3385484911,501.605981960569,3.39730257160379,1
8.01627910336087,14034.4857986587,491.079082097267,4.30822288119555,1
8.78359663202619,19471.4654375958,324.93702920787,3.47088542359878,1
6.91169824135801,25612.1489123399,298.550512976771,4.61664100844985,1
8.71924020683575,17430.9197196369,289.202740638972,3.91283603658334,1
5.97458324848026,22543.2562924457,410.80413207222,3.72197469623898,1
4.42937873453234,8746.90171712036,432.10793455422,4.27116763748161,1
,30211.8329908551,391.820964113838,3.84088876161755,1
,10117.0844380849,508.262753860514,3.19012777090997,1
8.21512350690946,30579.3710665914,344.950583923305,4.51138404887648,1
7.82874010475237,33337.1096494329,290.11861259542,5.19944663579684,1
7.94996479451321,15171.0123256675,406.612742951719,3.3171524499122,1
6.11433205143962,30606.2235932088,472.255403118889,3.68040999033734,1
,15380.1240791449,392.558204883958,4.51686976412698,1
7.13942827259095,19862.8112573981,364.523150929173,3.77159649214827,1
,20134.398340672,477.342656169649,4.31449501703187,1
7.96852586987492,27008.011874469,455.840427957804,3.17387916321259,1
6.63589430818756,20339.0168699039,412.582988831368,4.52323686567815,1
6.3945480229143,31620.1907855826,515.80638543238,3.04249681794584,1
6.28097820675516,25972.8037506004,456.54394505538,4.59943201373015,1
7.9920269772934,34585.0896069508,543.949140866341,4.64709559448568,1
5.06879550207368,22781.3645335691,483.442018017562,4.3620856530529,1
,32768.2279661765,527.198674976399,3.49945307421139,1
8.15124896195465,15661.9403350433,555.590283521479,2.79988332092881,1
7.58294167673398,23072.7806982812,518.04852352454,4.16402861935194,1
5.34411687038969,13492.8408350268,591.363368504359,4.10469856079716,1
7.87196140275083,12760.4371507957,350.826916279214,2.93853628710007,1
5.32702353409633,13580.6184828873,438.553498663744,4.85582125104602,1
10.5502732731362,32150.9793928328,566.37939742203,3.95130446260492,1
,18085.158841175,347.986686378191,3.06891923698134,1
7.4710266701712,15736.5809855024,401.61821843872,3.70797407996506,1
7.94388247715476,32071.1793693836,353.336484349281,4.11169134453281,0
2.69083124040881,30204.5467350654,377.198272952683,4.65003377916252,0
9.13569425989131,9496.91035373795,562.771467056823,3.28180219577061,0
5.21400919404466,34184.3084018893,380.428414707769,4.45352555619659,0
8.64953494696306,9898.02220856493,410.625098004116,5.22980919253162,0
7.75667895025244,22440.4010406262,320.930966259646,2.84247070846302,0
7.1042952035253,12691.5159726749,447.032288598357,5.4648568033695,0
5.36336264536977,27045.9299579096,408.922516790689,3.87137248877894,0
6.58249974720165,23720.4817304798,458.362732915015,4.15201412696015,0
6.81046651657118,32602.3400842341,340.030088555894,4.4023395125409,0
,12885.5169120119,596.751025911265,2.37292472175805,0
5.57411659451244,17546.4032555953,538.532517776477,5.15252769794288,0
8.55528342260703,18337.4609163091,390.943088674598,3.68715206763229,0
4.48340276093538,13122.2234215593,413.545047267906,2.20384052350236,0
3.78304363841144,20384.7730963712,432.431822335654,4.40224414600516,0
7.13837431685436,22575.1885769322,504.865692804048,4.14487225070028,0
,14784.7556606129,366.669512466313,3.21016808871985,0
7.91236102811382,34808.4427799681,594.899290129246,2.87851563052254,0
,17388.9825648999,468.939344482481,4.21774374493168,0
9.12835775769048,10418.1083447946,371.48230764677,3.76222268856058,0
5.27197137772975,22005.4365500061,351.480279640331,4.11943647492904,0
6.46509352906692,43958.678129549,544.600566720286,3.79052369318278,0
8.24518659646861,13909.4790654395,423.736784338274,4.12573179402683,0
,18128.9082911997,313.361870257253,3.50208150412623,0
6.7047918921837,28140.7681545114,455.972626996353,3.80659629246348,0
6.43025478595654,26855.1056106479,418.419471497177,4.80579153361951,0
7.48279127635069,19621.3251054791,475.21146048306,4.09474628637335,0
5.5044523206609,11950.2350310742,537.539609137202,4.6573609344648,0
7.52192063641111,20139.4303470855,603.054955857475,3.11093239113989,0
,9344.6533223075,367.389811165686,4.55933664239431,0
8.52256773271808,16446.3280502656,346.374597637421,3.35828440488604,0
5.69447554633745,18742.9252223897,448.754150779593,4.10746711929505,0
6.93450359006088,15323.4088218884,435.94838605718,3.87523803658996,0
6.11518003911461,24699.5239029909,429.706680767341,3.69086185960063,0
8.57567302182799,15888.6252067809,464.72556684049,3.50622906426377,0
5.68914298766364,17589.2689898365,345.536365917359,4.5929799510913,0
,39927.7370449961,257.963154216576,4.05937740389422,0
7.22612719980889,23129.7480555275,624.229900646509,4.15355890079017,0
7.1977959915433,12763.2678894227,566.250693709544,3.84401328679505,0
3.84681432776782,26895.2579555006,660.25494629244,3.58420191585589,0
5.89633934591183,17420.0871487303,473.686693312384,5.03285492101017,0
,43846.0252659028,334.166060875641,3.57234382194797,0
8.32634985441044,35477.7666434693,569.103294495884,4.39528486271022,0
6.89156165477366,26240.4929815008,436.927095743397,3.56196257189948,0
5.54812494693323,34006.7687453133,430.269663678481,4.59923586523329,0
,17092.2258265876,491.728142303584,4.31606325021827,0
5.38663796195681,20416.6510300175,525.123471271194,4.32090017506474,0
7.26253465163306,38713.112692263,332.425224344053,4.84635937182578,0
6.25708579113966,13826.2579139698,422.60037466691,3.99471369669263,0
7.025504334993,21884.5385145885,442.405540171691,2.94155512281454,0
6.58483933320474,16609.9254891288,304.713664541346,3.91995456932657,0
6.56563354712503,19044.6800712126,393.625172539531,2.77094849707492,0
6.62210293648084,16010.5241523087,264.283933398337,5.29092071638208,0
7.21739278056897,13579.5545795859,421.963538546884,3.74661982366821,0
5.25390742948734,34793.8533059192,395.713258822863,3.4883725138035,0
8.131375233569,13238.070297753,450.718334082661,3.54281074846125,0
6.61977546022829,11388.5341869137,431.430087004379,4.08692056683948,0
,18752.2696770355,510.487879836672,3.2935526305267,0
6.21725530694902,32911.929716773,414.771016923119,2.08142502019048,0
5.01998476678921,19272.7044809528,341.357160154477,4.0894854280982,0
6.90737961497178,40290.2216364181,340.70497844744,1.49610094257198,0
6.31311473187192,20849.1907373767,387.957716170518,4.12696459593253,0
,5075.26920185539,392.353732319652,4.39753310121223,0
7.29392925013124,15823.3393744604,457.520442900773,4.40325006450721,0
6.63036382030499,30939.0232137832,330.876082842548,3.49058757281606,0
8.01578039515274,12135.7249303123,666.690618330746,3.18058018655056,0
4.24989037940384,16073.6706195087,449.051515811988,4.1163476410666,0
4.26526963973199,25634.5332840346,300.547928788785,4.90044606905414,0
9.26684059508714,20478.7859567045,508.283349650837,4.33004946878583,0
9.61945662565946,18185.050473402,387.330215370292,3.17319976732,0
7.08687732556576,25524.8234698924,548.917718012319,3.99284821093441,0
3.43387405914508,16318.7336135092,412.915538564277,4.10493840345394,0
8.43675902878897,44896.9841123919,575.937018222792,2.49991013468742,0
12.2469280685197,11318.1405625728,347.65305379748,3.53324342458972,0
7.34303193977317,14037.0399266141,479.2414672033,5.28805755382861,0
4.61643893444923,14982.3054770304,344.146321232767,2.63434102142545,0
8.30746296900655,18452.645570929,464.90098483203,4.62572924150773,0
4.90964055443728,10488.7709365936,311.745757053912,5.34532394002549,0
7.70910635986404,18610.1241518364,462.201162854247,4.23510811982869,0
,26552.9744009838,366.718705684593,3.20699548274746,0
7.8182748393015,27558.5425325701,359.099189995483,3.32924316585072,0
8.20745891265682,17447.9946719027,449.412605665234,4.15186585300589,0
6.958534137481,13457.2111288387,350.603431224562,4.19460000011038,0
,14936.5039706932,447.45010822569,4.29791388582402,0
4.34943999935171,24352.0660991123,432.642306961059,4.44271150225979,0
6.62998503578751,21495.5375576786,335.804710239529,2.53449947794664,0
8.96969738959634,9049.68259460183,378.528511224698,3.98309881798986,0
6.77105028973203,15719.4936094884,441.730391383651,3.24486683213106,0
6.72463934202693,41552.0196643557,463.885215882309,2.92141477226183,0
,27979.7362222547,355.781983165481,3.43962335380188,0
6.96727076387433,33933.7098520302,438.809154963717,3.27247073904061,0
,32617.1246035875,355.87930088255,3.23287211573937,0
7.05311673930324,19500.3499833592,377.188124938101,5.67199884986018,0
7.75515422653481,19024.6886706088,338.430623886076,2.72879959172423,0
8.58000855929486,6493.54725634977,403.596631389829,3.19559105648089,0
6.90171020255718,10323.9578413718,538.620786960315,3.03567059671201,0
7.81425024696527,24470.2042563358,516.646816655111,4.10466196258988,0
5.91895354643813,9712.56066397662,386.218071829608,4.26554713858762,0
7.02129530579393,23109.8542310938,459.899890026975,3.67555795564505,0
,19887.7698258529,547.026766320936,4.89375099172155,0
8.13273696506567,25838.12848375,472.277025586344,2.96943392073812,0
6.05706804125353,14807.2684899646,462.006169573345,4.37174785383335,0
5.34307510296648,45166.9121414149,485.959717445696,4.24003170771755,0
,11398.7311047598,385.335804203055,5.4449272037369,0
5.74253306288201,21293.8897542458,435.234726596333,4.27220275810612,0
6.58481311144432,24723.1062958512,414.350750945529,4.4041321964027,0
8.0704771268861,18266.6177166643,376.710303726786,3.05579047450667,0
6.65282434772677,19155.7275608177,433.8752091433,3.66152927401826,0
5.50606150431313,21543.7266010972,453.88334046653,2.77890595094447,0
,36112.1346343247,414.101566574002,2.43250720991229,0
6.4417664864001,11306.2615053543,544.35418246337,3.68213434141601,0
,41461.3169989349,362.500414204749,4.89484246272342,0
8.24870305441082,24912.8797054704,415.683447861177,3.54053200441122,0
2.56924356202791,48204.1721924103,429.746429582794,5.50693443169096,0
5.66484575843007,18678.9508108886,335.505521039757,3.57029045637527,0
8.99949893920715,20933.5127496661,444.077016705037,3.69508405542776,0
5.58853719073387,17732.2406682046,466.445429351338,4.37399858020661,0
6.26563734383668,18711.0646621368,499.604629017491,3.26602866881329,0
6.92204182808088,16515.8721658634,336.046451480699,4.24294721566937,0
8.07261240298569,16843.3639274059,559.167573923131,5.08220624676456,0
8.82809437489545,17699.6106094352,486.86326693554,3.79331768619664,0
8.64745400736698,12995.8854274784,489.762798891587,3.62410065900245,0
7.47553690169928,31359.3864556634,477.235053064155,4.01557426229353,0
11.5348804911176,4111.78543179578,475.255394721084,3.00009623919435,0
6.45306480257698,23129.4601778534,371.882763057456,3.44085880193228,0
8.19221015591042,13528.5493829078,455.015310779851,3.48928307842528,0
7.24770098178392,31561.9555302097,558.526470825375,3.31995267848056,0
7.89313197274839,20526.0497054208,303.878793353073,3.30221172513664,0
6.16444953558549,19231.6817492148,371.167508373807,3.44640119434309,0
7.93739220011487,6626.37642571315,316.022466117592,4.2708511501292,0
8.28112065517672,17995.4052191869,459.865511828298,3.68799506441683,0
4.90649159298837,14786.1389008927,620.346839846718,3.15234490500715,0
8.14348337631186,10673.582673737,427.545219200641,2.57283042270459,0
5.11791352901462,26215.4011031509,369.618616491338,3.80670049221236,0
6.44907000890547,16906.3312980636,397.507055147638,3.33154994805592,0
5.61356264701746,16615.9081524216,341.523671551208,3.46508867572558,0
5.75421296773508,31871.2912388375,495.945344162258,5.92023391473874,0
6.90657499842587,15201.3399538439,306.023974735174,3.28274950335783,0
6.33626709740138,29342.7097558948,398.181884377497,3.74572488583161,0
8.1212536755685,25412.7097419038,411.986987212681,4.42831168267134,0
,11275.872655429,427.896907250107,2.90960616194961,0
8.93511592602316,23774.2582792292,413.004844133864,5.1682978079458,0
6.45278075023239,22034.9545956384,353.897670089339,3.42506509627341,0
8.45881466198478,15677.9706864295,636.257754799904,3.50770853604351,0
6.93008254820062,22802.0399295642,473.795553736835,4.14941370966986,0
6.25507000081766,25456.2749766523,482.019799218988,4.19419987356961,0
5.66981877389478,27244.6344695651,361.23847959589,5.60045857090124,0
7.94540748658608,15938.286439129,392.166087904766,5.42891672417189,0
7.49984423195287,23707.4653042446,484.843339818471,4.45447667266155,0
4.69551614080562,24767.1671091089,512.841873554088,4.64173849061604,0
6.7106335280149,23748.1839920137,455.967557994493,3.86328690899311,0
9.50285674623392,4466.2574876805,406.30985418076,4.23734525171511,0
4.40532714695235,15039.7104059839,424.251162072843,4.08686724452516,0
6.81034484912939,18852.1229787963,294.38391409515,4.11569584370935,0
6.98313311306096,17503.3122297875,181.483753985146,4.42698254437199,0
6.96813131292619,19207.3117711853,459.176682334822,3.03082358330867,0
5.76255224970805,22159.018072587,449.435375859273,2.90658921239631,0
8.39724809597137,16772.2262462433,402.464905553217,2.83579428429454,0
8.8283266575224,13527.9898856965,338.512459000488,3.05282214797924,0
9.39584220217389,9225.77091079544,451.52462900629,3.53049832492786,0
7.59317693345291,19214.1863567686,451.211448561067,3.54209264375375,0
5.14913328819024,16795.3186743586,303.333632377947,4.83917615766872,0
4.9167405412608,23425.3313159808,316.422251309072,3.61321241160613,0
,24518.574297359,492.352061013374,4.17456887572349,0
7.37128987660506,25672.3119960211,298.053057253999,4.08469677513346,0
8.2787527407552,29381.936405108,456.470672815013,4.76772238416132,0
10.2029715476047,21708.9492863785,395.140783042147,3.27090375284796,0
4.56215648267216,23829.7928804337,401.551656660905,4.82288376371686,0
,29743.8225952345,430.246010107082,3.89392599089526,0
5.20267201281598,23051.4418571356,473.548484027456,3.92798057584897,0
9.14973392673672,30468.6418264806,539.625037086336,5.43681930358555,0
7.61555697930612,8403.28455222686,311.178954690264,4.24313373377839,0
7.81306762494634,9812.1224634673,539.610797485691,4.71371949927278,0
7.72103268796783,35800.6992731764,424.966994744805,4.16848710190251,0
9.05624470734186,17403.5321668613,414.766630759681,3.31935373668514,0
8.08265712549143,21689.6342972431,508.116472663186,5.24713014854724,0
5.84866707024796,33095.3895967532,482.45193291361,4.8745342459851,0
8.4705459986921,26559.3804055742,491.519705291335,2.93580199532427,0
9.22858162985333,10345.3993145741,397.043129719061,3.83918540047366,0
8.17058804476153,12806.8323265299,472.028285711687,3.99585704919667,0
6.38197710509642,20709.2797621545,525.075477931033,4.9918959900638,0
6.98981377029497,20769.5196358647,326.586359820442,4.80858269109853,0
10.3781082035565,8644.83104683845,473.814191412488,3.57744745964998,0
,17423.4079889167,495.513127946276,3.56819659969865,0
3.59082236400599,33431.6711220534,465.630119449878,4.14478087270973,0
7.38851850279195,13921.1462167298,560.774729045124,4.40905352824036,0
6.96683516787963,12256.6782865097,382.443862718351,2.95744107135456,0
6.70348685378456,24316.8751458095,479.537496866922,4.22388371083509,0
7.13967125627761,16916.4135373495,363.767713837548,3.15138859508339,0
6.64879301001995,16388.4052649656,372.686995385617,5.13804782818483,0
,17869.4554411168,359.449420333305,4.17007559026224,0
7.94071322445351,10762.9386324193,406.116783966161,2.99015089108921,0
8.22856382461249,18132.0944006994,569.934887783343,2.78194410828286,0
8.66569208287077,3802.41168101672,337.972822832251,3.49403218447746,0
5.06404245957499,21035.1068552158,471.178108774357,5.12270256873423,0
7.89432278252273,11697.6069722698,383.019101338658,2.86503144298562,0
7.04279387747588,16733.124102663,504.925466050999,3.96564706660585,0
8.30506398423473,8451.31911090896,361.691436755021,4.46121073204767,0
8.26830759203937,13181.6735161068,294.298064736199,4.40540819844528,0
,25305.1029301756,287.596062474822,4.1330693385738,0
7.39756241775387,24502.1551461459,426.003003603608,2.45933684072453,0
6.36729853043227,11619.709696795,362.775439201886,2.6147660596382,0
8.41062556512046,29985.2498805966,489.904346715724,4.35229577881976,0
7.09824554416147,22671.4797612291,297.106494393573,4.90957147528693,0
7.32250205045966,19534.4216484996,418.075510531965,2.98164919243701,0
5.19822497129421,11178.4035437949,390.065616043611,3.80731810281992,0
,20626.51593731,337.895405474264,3.23657004341399,0
,36776.1374988694,489.885871349946,4.75431312377917,0
6.28090511278796,16950.0159069942,388.552620694231,3.02128890929574,0
6.82393013703701,13467.87978042,412.840506443098,4.01614407554478,0
6.6299935183569,20487.9238254066,524.883329372416,3.15521365250319,0
10.3015712706937,11278.8296784706,461.979285774384,3.85785197484269,0
6.12319393539216,15135.1272357745,391.610321926788,5.45783095124998,0
,10540.3422778074,400.679602096426,4.14948326478961,0
6.84803346917472,6068.45488494807,442.786266709011,4.25703754269821,0
,45166.6393893744,472.245937523782,3.14478972588668,0
6.41152583591665,19505.2969447506,436.056485254544,2.20067820175446,0
5.12264845495009,17279.5137494126,446.712219134743,3.50452453379186,0
3.43485575997865,22690.2444040701,398.370130450402,5.38951024607911,0
10.8481304214332,14036.1636556,564.902812845419,3.13383870169706,0
8.72539341215408,18862.6730543568,396.229010202124,4.56554215404944,0
10.3517425283788,18588.3033258178,303.688106516753,5.22760939720068,0
8.17402813057555,19808.5377663024,503.522172442333,3.98678070409419,0
8.03401191665426,25204.6740817038,490.821500120551,2.45212080647305,0
8.20554181465398,19902.8238238165,331.345569301685,3.63403066847095,0
7.89381845945837,16853.6763276338,398.989500365045,3.50850371272929,0
,11370.6491693743,284.551173122426,3.26656240302202,0
5.48813546883902,21715.7744086748,553.287240635963,3.65299142233067,0
8.16307403061422,10494.573368799,487.318345674214,4.12819313724791,0
6.86700069124571,14464.1155472877,497.703775092096,3.48412057363124,0
5.82170691362025,40009.7236100308,493.118345568301,3.9081988464086,0
7.45188877921175,15825.1825710137,348.952903352405,3.93008076101931,0
6.89831504072893,45939.6891579836,392.382325682938,3.82230713936595,0
7.54434011403763,17253.3367395588,575.922171680767,4.4355141091961,0
4.10386785523083,22207.4702322234,344.869506405726,3.80885069407263,0
5.32993881524927,24000.5231437972,511.705187308398,5.79932235032887,0
6.96299354504166,24036.5938267938,552.273055269768,4.76038175496056,0
6.84605994179889,16515.6703910244,542.997099381968,4.70937412829176,0
6.27984218349651,11582.505248963,430.322091892864,3.27858441043322,0
6.73984972799929,34702.4178480442,390.046572557872,4.37963043945251,0
5.49503544603411,26744.3017417426,459.642171620829,4.11542805236177,0
7.58377029904308,36343.4070551404,393.877682993572,3.64228921393196,0
5.8667027341373,16298.0013467706,525.213790696615,5.30297273136421,0
6.3949804613317,21051.2569066547,353.365418393261,4.73200272728971,0
5.82126162965603,37174.0054135508,466.783264012149,4.37107878520028,0
5.51406218519917,27859.7483063632,524.547974891891,4.46036293825241,0
6.73088360157717,22296.0596523944,326.350745202774,4.35913736371496,0
5.19806764290519,37200.2420647657,573.13553235793,3.29503385935862,0
,9626.89320604597,271.368437497051,4.65417733471887,0
7.36233118670608,28263.3106380657,417.608214432427,3.93356496973675,0
7.0661418403253,22523.4335699663,503.253317108943,4.12759907293299,1
5.42034774695792,25107.2086297983,473.268096400871,3.75672017038553,1
7.01533258274686,16351.226286676,420.136873113227,5.25122310431933,1
,6974.22513483399,355.532469588108,4.13869656729283,1
6.04467175332908,13593.6000179162,392.206741432074,4.91488375553508,1
6.19865033644767,31369.5416407831,527.000795564755,3.57417202244103,1
7.67894506721935,20243.0881951112,363.974059725793,3.08954964758435,1
8.06206612314847,35381.6707587248,463.461640102522,3.04003149780627,1
7.25579859749336,32595.1202435221,489.272160165231,3.96817708253927,1
,15426.9150787672,364.956491253473,3.43016732339473,1
6.79240746855238,28508.2169286128,306.115539270903,2.50565044063639,1
7.36816557653188,8524.8746455717,328.56528776349,3.6842633826061,1
8.83778691547943,11610.2079486949,514.925996924164,2.08708021717983,1
7.10814071107794,23688.2052233131,259.96376259206,4.01524644432119,1
5.28961843723233,21776.1701744936,353.772929607989,4.5481003496821,1
7.16925103831998,39624.087179066,507.027005998591,4.53317415466491,1
7.69504943715606,11598.6823670729,297.675876578481,3.19887900539103,1
8.69314990056903,16559.8772622043,545.228667973981,4.68784679832918,1
,18113.0173023734,530.248387220236,3.07703489297119,1
6.99976451077398,16078.4593862119,282.502338129087,3.3601306777489,1
6.89792271658945,16616.5166165382,337.436087711299,4.49010527944112,1
6.38231460426029,24259.7516694738,342.581443614807,2.88137005544998,1
9.91709205694149,37215.2268351918,522.548553072881,3.39332538022342,1
5.60902535374541,26955.3301827064,443.872558286258,3.35489014796157,1
6.27746309336568,22807.3388514542,328.684419615004,3.12316615927887,1
,15255.1152579597,418.476741533875,3.79673748605735,1
7.7143126716314,19789.6360799782,377.926368312855,4.42513397046017,1
6.35128654937079,22337.4483929672,337.077348538127,3.70705396766274,1
7.95887144604647,26845.6610134751,389.264215739294,4.00790261250911,1
6.61818656669291,13776.621791774,315.199393244613,3.79706786115003,1
6.00072333599551,21111.6641041208,384.753297583462,4.176218742792,1
6.39292784011437,21217.1585955684,305.243600413663,3.27133885937031,1
6.9772678516389,20287.3597704166,377.000392026666,2.36704130934149,1
6.35343684371733,18664.8442969752,503.414897004023,3.86110920234175,1
6.01993999487164,20666.4101420531,428.695330752759,2.74702711228929,1
7.33019687676733,14884.3399581525,404.195912080772,2.88471509791924,1
9.2413387669599,31598.5363767427,464.025482822687,3.84257760386639,1
6.59317445661929,21857.8388893413,310.43597926185,3.93165317125409,1
6.94826544938384,6874.58601639174,386.582083163907,4.09561181325633,1
,13671.4160304219,352.252327651361,3.36489088161717,1
,21093.2174086641,539.006520652306,3.5892516337236,1
5.93832117877936,10815.3994422055,626.12873705995,3.88950003986141,1
8.24955050895133,32898.7493677352,364.931128142168,4.28483111937014,1
6.90381697778662,35455.7096121539,318.622622321314,3.86784330264082,1
7.60567482065083,9583.71044130756,325.683691216649,5.55407452633209,1
6.58929050096351,34298.152941491,324.590273459634,3.18111206334566,1
7.51181664141197,15736.8939585061,303.108145857875,2.28551992888221,1
7.30144465428773,46718.555965348,446.839672602968,3.1600748401136,1
6.78829158317855,25661.360539469,419.895888453781,4.25594831662342,1
,23727.0941051988,382.84774092832,3.71446925257686,1
,38119.1855684811,436.927417108976,3.35697798161341,1
6.69253166905986,37033.1520913717,376.672794215642,2.94211536713841,1
6.02810111826644,17150.10054999,514.545672099499,4.08078627134812,1
6.71594056393927,17180.1881843436,349.003069950128,2.40472920600799,1
7.49078667573491,26551.3701046955,306.345562506879,4.35453549063488,1
,41325.4435476734,375.724518533038,4.32232533697766,1
6.33658868216113,15570.1423220876,380.433019387343,4.35659385622812,1
7.38175755740679,1372.09104349222,361.342495623147,3.33802175868774,1
7.2560150385339,44184.2304595025,324.250147590334,4.53496027253859,1
7.02582177074976,21226.6655480848,421.099916897155,4.74609194855911,1
7.60688047537477,29339.9292684539,426.985941674249,4.56446039198915,1
6.98386043897946,11848.7697290951,486.97054256998,4.15956650914957,1
6.34702001789868,19743.1484164945,502.919013229565,4.52635093882033,1
7.32282841661652,24682.124546316,349.313212741822,3.98196883183897,1
6.77750635943594,15228.9129088915,523.241731970185,4.26318026769657,1
8.37036496461935,27193.3173775301,356.51986547756,2.74664983383086,1
6.64275569526276,36505.5242576332,474.05749017326,4.29920928110234,1
6.21758491448443,15597.6408830643,452.922024905992,4.15016690975386,1
6.63012215582868,36269.7013166621,320.470852963204,3.35276460584547,1
8.05102220302693,28338.6640400299,496.906266181651,3.7674431256759,1
8.41608681704654,28234.9068571561,444.560108476473,4.93008381025404,1
,24037.5104900373,411.478460971006,3.74370373518162,1
7.93306769151392,12732.8882432474,449.685602431142,4.53423304302383,1
7.91760859546102,15805.6501529832,291.796067176621,3.78408538126412,1
8.942045991487,56488.6724127391,541.915467675455,4.35428764118953,1
7.03394535853671,15428.4509157082,516.217847243303,3.93173086273021,1
,45243.0289529302,399.766964821121,4.10885670331913,1
7.58004880807379,31749.9243962037,503.908733058539,3.95963652374351,1
8.47324906416692,20465.5886091624,590.906573583041,4.810185430241,1
6.81641692529572,24170.2748944749,477.023965130741,4.2747382136106,1
